Id,Texto,Sentimiento,Texto_preprocesado
1.1026969215530926e+18,"A estimativa é que, ao final da concessão, o trecho ferroviário em questão possa capturar uma demanda equivalente a 22,73 milhões de toneladas. Ao todo, estão previstos 23 leilões, incluindo terminais portuários, aeroportos e ferrovias.",Neutral,"['estimativa', 'é', 'ao', 'final', 'da', 'concessão', 'trecho', 'ferroviário', 'em', 'questão', 'possa', 'capturar', 'uma', 'demanda', 'equivalente', 'milhões', 'toneladas', 'ao', 'estão', 'previstos', 'leilões', 'incluindo', 'terminais', 'portuários', 'aeroportos', 'ferrovias']"
1.0920043974360228e+18,"Me gustaría saber dos cosas: 1° Saber si ha sido suspendido el guardia que grabó desde el furgón durante el traslado de presos golpistas? 2° Sí es así y ha sido suspendido, se le puede apoyar económicamente? Un saludo a este agente!",Negativo,"['gustaría', 'saber', 'do', 'cosas', 'saber', 'si', 'sido', 'suspendido', 'guardia', 'grabó', 'furgón', 'traslado', 'presos', 'golpistas', 'así', 'sido', 'suspendido', 'puede', 'apoyar', 'económicamente', 'saludo', 'agente']"
1.1033398406560358e+18,"Bolsonaro tá conseguindo mudar o país mesmo, após postar um vídeo a canhotada e a extrema imprensa se converteram e ficaram pudicos.  #BolsonaroTemRazão",Neutral,"['bolsonaro', 'tá', 'conseguindo', 'mudar', 'país', 'mesmo', 'após', 'postar', 'um', 'vídeo', 'canhotada', 'extremum', 'imprensa', 'converteram', 'ficaram', 'pudicos']"
1.0994047811085844e+18,"#Arrimadas ha realizado este anuncio en un acto público celebrado en la plaza de la Villa en Madrid ante la presencia del presidente de la formación naranja, Albert Rivera #Ciudadanos #Barcelona https://t.co/9bw5SNVCFO",Neutral,"['realizado', 'anuncio', 'acto', 'público', 'celebrado', 'plaza', 'villa', 'madrid', 'presencia', 'presidente', 'formación', 'naranja', 'albert', 'rivera']"
1.0960156951487324e+18,Es todo tan irracional en Esp... El nacionalismo esp podría comerse con patatas a los nacionalismos periféricos si abrazara honestamente medios federales y/o democráticos. Pero prefiere tener un follón que perturba sobremanera su sistema!!,Positivo,"['tan', 'irracional', 'esp', 'nacionalismo', 'esp', 'podría', 'comerse', 'patatas', 'nacionalismos', 'periféricos', 'si', 'abrazara', 'honestamente', 'medios', 'federales', 'democráticos', 'prefiere', 'tener', 'follón', 'perturba', 'sobremanera', 'sistema']"
1.09616614062626e+18,"@riverolavictor @sra_danvers Bueno, hay que reconocer que hay un buen número de Mossos unionistas que en la vida se posicionarían en ese sentido.",Positivo,"['bueno', 'reconocer', 'buen', 'número', 'mossos', 'unionistas', 'vida', 'posicionarían']"
1.098851289805529e+18,"Los CDR independentistas que hoy han intentado cerrar comercios por la fuerza, enmascarados, amenazando y acosando en grupo, no son demócratas: son cobardes y tan fascistas como sus líderes Quim Torra y Puigdemont.  #JoNoFaigVaga21F https://t.co/u6OYXPV6jF",Negativo,"['cdr', 'independentistas', 'hoy', 'intentado', 'cerrar', 'comercios', 'fuerza', 'enmascarados', 'amenazando', 'acosando', 'grupo', 'demócratas', 'cobardes', 'tan', 'fascista', 'líderes', 'quim', 'torra', 'puigdemont']"
1.102611735096242e+18,"Precisamos saber todas as m*rdas que fizeram dentro do MEC, todas as ações lesa-Pátria das últimas décadas. Eu APOIO a Lava Jato do MEC! Muita coisa podre vai surgir. Siga, presidente Bolsonaro! Os cães ladram e a caravana passa! #LavaJatoNoMec",Neutral,"['precisamos', 'saber', 'toda', 'a', 'mrdas', 'fizeram', 'dentro', 'do', 'mec', 'toda', 'a', 'ações', 'lesapátria', 'da', 'últimas', 'décadas', 'eu', 'apoio', 'lava', 'jato', 'do', 'mec', 'muita', 'coisa', 'podre', 'vai', 'surgir', 'siga', 'presidente', 'bolsonaro', 'cães', 'ladram', 'caravana', 'passa']"
1.099440968036692e+18,"Lo siento por los trabajadores y franquiciados , yo era cliente hasta q se postularon del lado indepe en una de las huelga políticas, desde entonces no me volvieron a ver. https://t.co/hjXuJ9bxNY",Negativo,"['siento', 'trabajadores', 'franquiciados', 'cliente', 'q', 'postularon', 'lado', 'indepe', 'huelga', 'políticas', 'entonces', 'volvieron', 'ver']"
1.0973072576526296e+18,"Maduro, una pregunta: ¿ De verdad, tú vas a ordenar que militares y civiles armados disparen a matar contra ese río humano de ciudadanos venezolanos, desesperado por pan y libertad?  ¿Y Uds, militares acometerán ese crimen de lesa humanidad?  https://t.co/R09IaHxFTC",Neutral,"['maduro', 'pregunta', 'verdad', 'va', 'ordenar', 'militares', 'civiles', 'armados', 'disparen', 'matar', 'río', 'humano', 'ciudadanos', 'venezolanos', 'desesperado', 'pan', 'libertad', 'uds', 'militares', 'acometerán', 'crimen', 'lesa', 'humanidad']"
1.0974059873325425e+18,"@oguardingo @podem_cat Unidos Podemos no tiene una línea clara en Cataluña. Eso, o no lo explican bien. Entiendo perfectamente que los independentistas catalanes no apoyaran los PGE 2019, teniendo a parte de sus dirigentes acusados en una farsa de Juicio. Si Sánchez hubiera querido no estaríamos así... https://t.co/bXUCG58y8i",Positivo,"['unidos', 'podemos', 'línea', 'clara', 'cataluña', 'explican', 'bien', 'entiendo', 'perfectamente', 'independentistas', 'catalanes', 'apoyaran', 'pge', 'parte', 'dirigentes', 'acusados', 'farsa', 'juicio', 'si', 'sánchez', 'querido', 'así']"
1.1029708626538414e+18,"Admirose un castellano al ver que en el Reino Unido resuelven golpes de Estado con democracia y buen tino poniendo urnas y votando. ¿Que ponen urnas y votan? &lt;arte diabólico es&gt;, dijo asombrado Casado, &lt;nosotros en el PP con el apoyo de Albert resolvemos estas cosas a palos&gt;.",Positivo,"['admirose', 'castellano', 'ver', 'reino', 'unido', 'resuelven', 'golpes', 'democracia', 'buen', 'tino', 'poniendo', 'urnas', 'votando', 'ponen', 'urnas', 'votan', 'ltarte', 'diabólico', 'esgt', 'dijo', 'asombrado', 'casado', 'ltnosotros', 'pp', 'apoyo', 'albert', 'resolvemos', 'cosas', 'palosgt']"
1.0920587896694948e+18,"Cada vez me cuesta más entender cómo los no separatistas podrían querer ver @tv3cat, es como considerarse español y asistir a una presentación de @QuimTorraiPla. https://t.co/DvyrZwg80L",Negativo,"['cada', 'vez', 'cuesta', 'entender', 'cómo', 'separatistas', 'podrían', 'querer', 'ver', 'considerarse', 'español', 'asistir', 'presentación']"
1.0921378018171658e+18,"Um dos motivos por trás da oposição canina a Bolsonaro é o próprio senso de sobrevivência da extrema-imprensa.  O sucesso do seu governo desgraçaria ainda mais aqueles que fizeram campanha contra ele, prometendo o inferno na terra caso Bolsonaro ganhasse.",Neutral,"['um', 'do', 'motivos', 'trás', 'da', 'oposição', 'canina', 'bolsonaro', 'é', 'próprio', 'senso', 'sobrevivência', 'da', 'extremaimprensa', 'sucesso', 'do', 'seu', 'governo', 'desgraçaria', 'ainda', 'mais', 'aqueles', 'fizeram', 'campanha', 'ele', 'prometendo', 'inferno', 'na', 'terra', 'caso', 'bolsonaro', 'ganhasse']"
1.0932530712773592e+18,"@SergiFidalgo @elCatalan_es El mentiroso de @presidentMas haciendo de las suyas, de nuevo. Qué lejos quedó aquello de  tranquila Carme, que no marchará ninguna empresa . Mintió entonces, y seguirá mintiendo. Eso hacen los separatistas. #LaSilenciosaCat  #TiraniaNacionalista #Ineptocracia #Golpistas",Negativo,"['mentiroso', 'haciendo', 'nuevo', 'lejos', 'quedó', 'aquello', 'tranquila', 'carme', 'marchará', 'ninguna', 'empresa', 'mintió', 'entonces', 'seguirá', 'mintiendo', 'hacen', 'separatistas']"
1.0960363346265908e+18,"@Zacamot @Montse_BcnCat @AlbanoDante76 @junqueras Yo me preocuparía por lo que te impide ver la realidad. Ni sectarismo ni radicalismo, se nota que no sabes en que consiste el nacionalismo de la gran mayoría de indepes, surgido a partir de ver al que está del otro lado, no porque nos haya convencido el govern.",Positivo,"['preocuparía', 'impide', 'ver', 'realidad', 'sectarismo', 'radicalismo', 'nota', 'sabes', 'consiste', 'nacionalismo', 'gran', 'mayoría', 'indepes', 'surgido', 'partir', 'ver', 'lado', 'convencido', 'govern']"
1.102497988772016e+18,Hace unos días publicaba un tweet de un ninot del Rey con los genitales al aire en Ribes de Freser. Hoy los separatas han alcanzado el éxtasis pegándole fuego. Alegrémonos de que no hayan pillado a un constitucionalista para añadirlo a la pira de la Inquisición Tractoriana. Asco. https://t.co/IceU7as7ho,Negativo,"['hace', 'días', 'publicaba', 'tweet', 'ninot', 'rey', 'genitales', 'aire', 'ribes', 'freser', 'hoy', 'separatas', 'alcanzado', 'éxtasis', 'pegándole', 'fuego', 'alegrémonos', 'pillado', 'constitucionalista', 'añadirlo', 'pira', 'inquisición', 'tractoriana', 'asco']"
1.1033728822505512e+18,"@Albert_Rivera Esto quiero que lo vean los políticos de #Podemos  Todo aquel que apoya al dictador Maduro, al mismo tiempo apoya que la gente pase hambre y no pueda tener acceso a medicinas. https://t.co/5qSDHwObs9",Negativo,"['quiero', 'vean', 'políticos', 'aquel', 'apoya', 'dictador', 'maduro', 'mismo', 'tiempo', 'apoya', 'gente', 'pase', 'hambre', 'pueda', 'tener', 'acceso', 'medicinas']"
1.0932968742688808e+18,"Son declaraciones del psicópata Sánchez, del 14 de mayo de 2018, cuando Roger Torrent proclamó al nazi Torra presidente de la Generalidad. Es para probar la alta traición del impostor Sánchez a ESPAÑA... ???  #SánchezDimisión ? https://t.co/xhWz3PmTbF",Negativo,"['declaraciones', 'psicópata', 'sánchez', 'mayo', 'roger', 'torrent', 'proclamó', 'nazi', 'torra', 'presidente', 'generalidad', 'probar', 'alta', 'traición', 'impostor', 'sánchez', 'españa']"
1.099274882377048e+18,"#23Feb Desde la redoma de San Antonio, estado #Táchira, está cerrado el acceso hacia el Puente Internacional Simón Bolívar. Vía: @NeidyFreytesUrb. #TVVenezuela #TVVNoticias https://t.co/nXkyFfnZ67",Neutral,"['redoma', 'san', 'antonio', 'cerrado', 'acceso', 'hacia', 'puente', 'internacional', 'simón', 'bolívar', 'vía']"
1.0920883503732284e+18,"El PP impide la supresión del voto rogado que afecta a 2 millones de electores -q viven en el extranjero- de cara a las elecciones del 26 de mayo.  Pero claro, de esta burla a la democracia no se habla.  https://t.co/2xoCtLOVEN",Positivo,"['pp', 'impide', 'supresión', 'voto', 'rogado', 'afecta', 'millones', 'electores', 'q', 'viven', 'extranjero', 'cara', 'elecciones', 'mayo', 'claro', 'burla', 'democracia', 'habla']"
1.1026409579783044e+18,"(...) A revelação de quem são os custodiantes do Lula deixa claro que o ex-presidente corre evidente risco de morte. A vida do Lula, decididamente, não está em segurança. (...)   https://t.co/MdbPQi84eb",Neutral,"['revelação', 'quem', 'são', 'custodiantes', 'do', 'lula', 'deixa', 'claro', 'expresidente', 'corre', 'evidente', 'risco', 'morte', 'vida', 'do', 'lula', 'decididamente', 'não', 'em', 'segurança']"
1.1031782702190796e+18,"RT @galarufus: El racismo, los pensamientos fascistas, nazismo, franquistas crece en España como nuevos partidos políticos 😳  https://t.co/…",Positivo,"['racismo', 'pensamientos', 'fascista', 'nazismo', 'franquistas', 'crece', 'españa', 'nuevos', 'partidos', 'políticos']"
1.0428959478046268e+18,"Políticos corruptos, jueces fascistas, títulos falsificados, violadores en la calle, presos políticos y exiliados políticos. Esta claro que el Régimen del 78 dejo España bien atada. Que pena, que un pueblo os vaya a desmontar vuestra mierda de Régimen.",Positivo,"['políticos', 'corruptos', 'jueces', 'fascista', 'títulos', 'falsificados', 'violadores', 'calle', 'presos', 'políticos', 'exiliados', 'políticos', 'claro', 'régimen', 'dejo', 'españa', 'bien', 'atada', 'pena', 'pueblo', 'vaya', 'desmontar', 'mierda', 'régimen']"
1.0974257401261425e+18,[VÍDEO] El extremo al que llegan los 'indepes' contra los que defienden ideas diferentes ?https://t.co/5Z6GOVW4vB,Negativo,"['vídeo', 'extremo', 'llegan', 'indepes', 'defienden', 'idea', 'diferentes']"
1.102920817992704e+18,@alfrejimglez Empecé a comentar en el Mundial de Brasil 2014 hasta hoy,Neutral,"['empecé', 'comentar', 'mundial', 'brasil', 'hoy']"
1.0930867980525404e+18,El relato del golpe de Estado en Cataluña contado por los testigos constitucionalistas https://t.co/9xu98wuAUA vía @ABCespana,Negativo,"['relato', 'golpe', 'cataluña', 'contado', 'testigos', 'constitucionalistas', 'vía']"
1.1028571357828504e+18,🔴 DIRECTO | Millo:  @Junqueras  me dijo que quería que las cosas fueran más despacio   https://t.co/P0XdB0Yubs #juicio #procés #1O #Supremo,Neutral,"['directo', 'millo', 'dijo', 'quería', 'cosas', 'despacio']"
1.102703613183492e+18,Seguimos a Juan Guaidó mientras subía de Vargas a Caracas. Esto es solo un tercio de los vehículos que escoltaron la caravana. Miren el color de las placas. https://t.co/icPqWVewhY,Neutral,"['seguimos', 'juan', 'guaidó', 'mientras', 'subía', 'vargas', 'caracas', 'solo', 'tercio', 'vehículos', 'escoltaron', 'caravana', 'miren', 'color', 'placas']"
1.1037029945106636e+18,RT @matthewbennett:  Los Mossos vigilaban el independentismo revolucionario antes del 1-O  es desde hace unos minutos un titular válido. ht…,Negativo,"['mossos', 'vigilaban', 'independentismo', 'revolucionario', 'hace', 'minutos', 'titular', 'válido', 'ht']"
1.0975238700332154e+18,"@Oletros @iguardans ....PUES para vencer al fascismo NO VALEN LOS EXTREMOS como ha demostrado el bipartidismo sino el CENTRO, REPITO CENTRO y por una razon muy sencilla, el fascismo NACIONALSOCIALISMO es una mezcla de dos ideologias, lo nacional y lo socialista...",Positivo,"['pues', 'vencer', 'fascismo', 'valen', 'extremos', 'demostrado', 'bipartidismo', 'sino', 'centro', 'repito', 'centro', 'razon', 'sencilla', 'fascismo', 'nacionalsocialismo', 'mezcla', 'do', 'ideologias', 'nacional', 'socialista']"
1.1033773388998574e+18,Soraya Rodriguez Muy feliz de la decisión de Soraya Somos muchos los militantes o votantes que hemos abandonado el psoe Con el nacionalismo ni a la vuelta de esquina¡ Unidad del Constitucionalismo y después oferta de diálogo al nacionalismo moderado Resistencia¡,Negativo,"['soraya', 'rodriguez', 'feliz', 'decisión', 'soraya', 'militantes', 'votantes', 'abandonado', 'psoe', 'nacionalismo', 'vuelta', 'esquina', 'unidad', 'constitucionalismo', 'después', 'oferta', 'diálogo', 'nacionalismo', 'moderado', 'resistencia']"
1.0959373455205704e+18,RT @gallifantes: #Mes324. @J_Zaragoza_ que lleva  años atacando al independentismo  dice que no entiende por qué no hemos aprobado los pres…,Positivo,"['lleva', 'años', 'atacando', 'independentismo', 'dice', 'entiende', 'aprobado', 'pres']"
1.0961253523578307e+18,PSOE de Sànchez: respeto cero a la libertad de expresión de los afiliados al Partido. El que diga algo que moleste al amado líder sera inmediatamente condenado a la muerte civil. Eso es democracia o dictadura? https://t.co/oAzyG7pKQe,Negativo,"['psoe', 'sànchez', 'respeto', 'cero', 'libertad', 'expresión', 'afiliados', 'partido', 'diga', 'moleste', 'amado', 'líder', 'serum', 'inmediatamente', 'condenado', 'muerte', 'civil', 'democracia', 'dictadura']"
1.0977766964833484e+18,"Tranquilos todos, que de V?X no va a decir nada; ni se le ocurriría negar un futuro pacto con ellos, que es lo que en realidad desea Ciudadanos. Ya veis por dónde van los tiros del  extremo centro ... #EleccionesGenerales https://t.co/ygPhPwyerW",Negativo,"['tranquilos', 'vx', 'va', 'decir', 'ocurriría', 'negar', 'futuro', 'pacto', 'realidad', 'desea', 'ciudadanos', 'veis', 'dónde', 'van', 'tiro', 'extremo', 'centro']"
1.1036050244442112e+18,@JosepBorrellF @pgpnzalo1 Yo NO voto Franquista y tú ?. Contra las mentiras y el PASTELEO político el próximo #28A yo votaré ❤❤ UNIDAS PODEMOS ❤❤❤ https://t.co/aRoDYDR8hk,Positivo,"['voto', 'franquista', 'mentiras', 'pasteleo', 'político', 'próximo', 'votaré', 'unidas', 'podemos']"
1.0444618799706644e+18,"25/09/18 @sanchezcastejon @meritxell_batet @desdelamoncloa @justiciagob @PoderJudicialEs @fiscal_es Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners, Puig de les Basses y Mas d'Enric #FreeTothom #LlibertatPresosPolítics 🎗 https://t.co/cjJg7Bkqqf",Positivo,"['seguimos', 'espera', 'liberación', 'rehenes', 'secuestrados', 'lledoners', 'puig', 'bass', 'ma', 'denric']"
1.092186902961242e+18,RT @DanielMagia: Que lindo se vería un Walmart en la principal de las Mercedes!,Neutral,"['lindo', 'vería', 'walmart', 'principal', 'mercedes']"
1.0978374237724794e+18,? #Ampliación Jordi Turull:  Hay encaje para el derecho a la autodeterminación  #JuicioProces https://t.co/4jhxd7cFMp https://t.co/GCzqG4QwFa,Negativo,"['jordi', 'turull', 'encaje', 'derecho', 'autodeterminación']"
1.1036909323214232e+18,"Delações premiadas e PAGAS pela OAS foram a única base da condenação sem prova, sem crime, do presidente Lula! Mais um escândalo, o STF vai criar vergonha e anular a delação e a condenação? #AnulaSTFLulaLivre https://t.co/V1F1n47naR",Neutral,"['delações', 'premiadas', 'pagas', 'pela', 'oas', 'foram', 'única', 'base', 'da', 'condenação', 'sem', 'prova', 'sem', 'crime', 'do', 'presidente', 'lula', 'mais', 'um', 'escândalo', 'stf', 'vai', 'criar', 'vergonha', 'anular', 'delação', 'condenação']"
1.098885757597614e+18,"Coche de la benemérita devastado por las #murallashumanas El fiscal aportarà aquesta prova en 3, 2, 1... #JudiciFARSA #JudiciTV3CatRàdio #JoAcuso #Vaga21F #21FVagaGeneral https://t.co/HRmjzYVDYL",Positivo,"['coche', 'benemérita', 'devastado', 'fiscal', 'aportarà', 'aquesta', 'prova']"
1.0977465862040248e+18,"Tic Tac  Sin confianza, no hay convivencia.  Sin convivencia, no hay libertad. Sin libertad, solo hay opresión.  Un estado, cuya arma es la opresión, es totalitario.  #FreeThemAll #Republica  https://t.co/lDoq3rFKJ3",Positivo,"['tic', 'tac', 'confianza', 'convivencia', 'convivencia', 'libertad', 'libertad', 'solo', 'opresión', 'cuya', 'arma', 'opresión', 'totalitario']"
1.1036752051200778e+18,"'Financial Times':  PP, Cs y Vox, o quién es más machista contra los independentistas  https://t.co/ELAy0E4khM",Positivo,"['financial', 'time', 'pp', 'c', 'vox', 'quién', 'machista', 'independentistas']"
1.0976102566565928e+18,RT @ricardovelez: Fé no Brasil e pé na tábua. ????,Neutral,"['fé', 'brasil', 'pé', 'na', 'tábua']"
1.1026509227259822e+18,"Mor Martí Galindo, l'actor i col·laborador de 'Crónicas Marcianas' https://t.co/curpbi5b5J",Neutral,"['mor', 'martí', 'galindo', 'lactor', 'i', 'col', 'laborador', 'crónicas', 'marcianas']"
1.1030397350758808e+18,"1 de octubre de 2017. Hordas de catalanes atacan a la policía. Fairy contra los agentes. Escudos humanos. España, al borde del desastre. Golpe de estado. Nº de rebeldes detenidos según Pérez de los Cobos: 6. Acojonante.",Positivo,"['octubre', 'hordas', 'catalanes', 'atacan', 'policía', 'fairy', 'agentes', 'escudo', 'humanos', 'españa', 'borde', 'desastre', 'golpe', 'nº', 'rebeldes', 'detenidos', 'según', 'pérez', 'cobos', 'acojonante']"
1.0990228345616998e+18,"La chirigota sobre el Chalet de Pablo Iglesias que arrasa en los Carnavales de Cádiz 2019 https://t.co/TlIWIvq9pn.  ➡️Con Mucho Arte ,Los Chirigoteros DEFIENDEN  LA UNIDAD DE ESPAÑA . Bravo por Ellos👏👏👏👏👏🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸.YO El 28 A #elecciones2019votoderechas",Negativo,"['chirigota', 'chalet', 'pablo', 'iglesias', 'arrasa', 'carnavales', 'cádiz', 'arte', 'chirigoteros', 'defienden', 'unidad', 'españa', 'bravo', 'ellosyo']"
1.09926420403558e+18,"Lorena Roldán, nueva líder de Ciutadans tras el salto de Arrimadas al Congreso https://t.co/IgqeIMxkUe",Neutral,"['lorena', 'roldán', 'nueva', 'líder', 'ciutadans', 'tras', 'salto', 'arrimadas', 'congreso']"
1.0930971534074511e+18,"Contundents declaracions de @JoanTarda a @nicolastomas : “Sense el referèndum a la taula, no hi ha pressupostos de Sánchez” a @elnacionalcat https://t.co/kagNXH6EOT",Positivo,"['contundents', 'declaracions', 'sense', 'referèndum', 'taula', 'hi', 'pressupostos', 'sánchez']"
1.103335305006977e+18,"Assim como Trump sofreu ameaças por não ser “presidencial” em suas redes  sociais, a esquerda brasileira incorpora o que há de pior no Partido Democrata e fala em impeachment por causa de um tweet. A esquerda brasileira é tão ridícula quando o Partido Democrata e seus membros. https://t.co/0ILefT33dB",Neutral,"['assim', 'trump', 'sofreu', 'ameaças', 'não', 'ser', 'presidencial', 'em', 'suas', 'redes', 'sociais', 'esquerda', 'brasileira', 'incorpora', 'há', 'pior', 'partido', 'democrata', 'fala', 'em', 'impeachment', 'causa', 'um', 'tweet', 'esquerda', 'brasileira', 'é', 'tão', 'ridícula', 'quando', 'partido', 'democrata', 'seus', 'membros']"
1.09217833541172e+18,RT @elnacionalcat_e: Incidente españolista en una concentración en apoyo a los presos políticos https://t.co/mUKtx4MWkz,Positivo,"['incidente', 'españolista', 'concentración', 'apoyo', 'presos', 'políticos']"
1.0961230423826554e+18,"Previo al día de San Valentín... Hay cosas que preferimos no ver para no lamentarnos por ello: el hambre en el mundo, las injusticias sociales, el abuso de poder… Sea cual sea el caso, lo cierto es que “ojos que no ven, corazón que no siente” #DEJAVU en Venezuela #VamosBien ?? https://t.co/GsG8Y8fNmy",Neutral,"['previo', 'día', 'san', 'valentín', 'cosas', 'preferimos', 'ver', 'lamentarnos', 'ello', 'hambre', 'mundo', 'injusticias', 'sociales', 'abuso', 'poder', 'caso', 'cierto', 'ojos', 'ven', 'corazón', 'venezuela']"
1.1025163766595502e+18,"inesarrimadas,  harta  de sufragar los insultos a constitucionalistas en TV3 https://t.co/Qx4Z0sRmXL",Negativo,"['inesarrimadas', 'harta', 'sufragar', 'insultos', 'constitucionalistas', 'tv']"
1.0929491436335144e+18,Guaidó ha recibido más apoyo que Mandela en su tiempo. No es porque Guaidó sea mejor  que Mandela. Ni Mandela mejor que Guaidó. Son las circunstancias del momento político mundial. Eso es lo que hay que analizar y pensar.,Neutral,"['guaidó', 'recibido', 'apoyo', 'mandela', 'tiempo', 'guaidó', 'mejor', 'mandela', 'mandela', 'mejor', 'guaidó', 'circunstancias', 'momento', 'político', 'mundial', 'analizar', 'pensar']"
1.1036483057944288e+18,De la Cataluña golpista y sus miserables esbirros. El teclado me ha sugerido esburros. Casi mejor. https://t.co/tm552Fb8Z9,Negativo,"['cataluña', 'golpista', 'miserables', 'esbirros', 'teclado', 'sugerido', 'esburros', 'casi', 'mejor']"
1.1041451410723636e+18,Oigo en la Ser a Andrea Levi e Inés Arrimadas valorar el 8M y sólo critican a feministas. Ni una crítica a ningún machista. Están enfurruñadas. Con el feminismo.,Positivo,"['oigo', 'ser', 'andrea', 'levi', 'inés', 'arrimadas', 'valorar', 'm', 'sólo', 'critican', 'feministas', 'crítica', 'ningún', 'machista', 'enfurruñadas', 'feminismo']"
1.0929419982339276e+18,¿De verdad no se entiende que si se celebrara un referéndum el resultado sería lo de menos? ¿No se entiende que si se acepta un relator para mediar entre “iguales” de lo que se hable o acuerde es lo de menos? La soberanía del pueblo español está siendo vendida por un traidor.,Negativo,"['verdad', 'entiende', 'si', 'celebrara', 'referéndum', 'resultado', 'menos', 'entiende', 'si', 'acepta', 'relator', 'mediar', 'iguales', 'hable', 'acuerde', 'menos', 'soberanía', 'pueblo', 'español', 'siendo', 'vendida', 'traidor']"
1.097634374462423e+18,"Hermanos,hermanas, españoles y españolas que amamos profundamente nuestra patria,.Que deseamos cambiar este caótico rumbo hacia el precipicio,que deseamos con orgullo que España sea integra,con nuestra cultura y tradiciones.España de los españoles!Unamonos!! #SiguemeYTeSigoVOX",Negativo,"['hermanoshermanas', 'españoles', 'españolas', 'amamos', 'profundamente', 'patriaque', 'deseamos', 'cambiar', 'caótico', 'rumbo', 'hacia', 'precipicioque', 'deseamos', 'orgullo', 'españa', 'integracon', 'cultura', 'tradicionesespaña', 'españolesunamonos']"
1.0961927620499535e+18,"Viraje en el juicio de los #espías de Madrid: un excomisario involucra al fiscal #Moix en la estrategia para impedir que se investigase al #PP, por @aliciaguti https://t.co/U43tjL0AdC https://t.co/0lX3yM8h5X",Positivo,"['viraje', 'juicio', 'madrid', 'excomisario', 'involucra', 'fiscal', 'estrategia', 'impedir', 'investigase']"
1.1028764523940576e+18,@AlbanoDante76 Está bien que Millo hable. De momento deja claro que el nostre MHP @KRLS Puigdemont fué absolutament consecuente con su compromiso con los electores cuando otros ya empezaban a hacer el rezongón (y de debo que deseo que tod@as salgan libres).,Positivo,"['bien', 'millo', 'hable', 'momento', 'deja', 'claro', 'nostre', 'mhp', 'puigdemont', 'fué', 'absolutament', 'consecuente', 'compromiso', 'electores', 'empezaban', 'hacer', 'rezongón', 'debo', 'deseo', 'tod', 'salgan', 'libres']"
1.0990456143174574e+18,"#ApuntaMiNombreVox. ,A  ver chulos engominaos,sois un partido que debería de estar ilegalizado por ser una banda defensora de un genocida y toda la parafernalia fascista,no amenazeís,no estáis en posición de hacerlo,y más aún tocar un tema tan sensible como la violencia machista",Positivo,"['ver', 'chulos', 'engominaossois', 'partido', 'debería', 'ilegalizado', 'ser', 'banda', 'defensora', 'genocida', 'toda', 'parafernalia', 'fascistano', 'amenazeísno', 'posición', 'hacerloy', 'aún', 'tocar', 'tema', 'tan', 'sensible', 'violencia', 'machista']"
1.0959903959332824e+18,"No lo acabo de ver, la verdad... #Justicia #JudicialaDemocràcia #JuicioProcesARDia1 #JudiciTV3CatRàdio  REBELIÓN, SEDICIÓN, ORGANIZACIÓN CRIMINAL? https://t.co/9dn8Zb7oDK",Positivo,"['acabo', 'ver', 'verdad', 'rebelión', 'sedición', 'organización', 'criminal']"
1.0978577029597676e+18,@PMallagray @EstherBenito9 @LadyLaura2610 @_Amy777 @franmartin24 @lolly_s10 @montse131958 @AntonioTalaric @maricarmengar15 ???Bom dia!!Feliz terça para você e para todos Pilar!??? https://t.co/211clpc2Fm,Neutral,"['bom', 'diafeliz', 'terça', 'você', 'pilar']"
1.0976144902192783e+18,"pensar que se pueden borrar los derechos civiles y democráticos de 7,5m de personas de su estado, y seguir siendo una democracia constitucional? ¿Puede cualquier democráta constitucionalista pensar en eliminar lengua y cultura milenaria de más de 10m de personas?",Positivo,"['pensar', 'pueden', 'borrar', 'derechos', 'civiles', 'democráticos', 'm', 'persona', 'seguir', 'siendo', 'democracia', 'constitucional', 'puede', 'cualquier', 'democráta', 'constitucionalista', 'pensar', 'eliminar', 'lengua', 'cultura', 'milenaria', 'm', 'persona']"
1.0921298706441624e+18,@CiutadansCs @carrizosacarlos El golpe a la democracia lo dais vosotros a diario. Lo sabemos todos y Europa también. Es lo que tiene pactar con fascistas en Andalucía.,Positivo,"['golpe', 'democracia', 'dais', 'diario', 'sabemos', 'europa', 'pactar', 'fascista', 'andalucía']"
1.0976887854108426e+18,"Queria falar uma coisa, sou NEGRO, torço pro @FluminenseFC já representei o glu pelo fanáticos, já gravei comercial, vídeo em Laranjeiras, meu maior ídolo  é o Assis, um cara que era Negro tbm e acho uma idiotice sem igual postar isso, essa menina é uma vergonha como jornalista https://t.co/m9nAO4DdMg",Neutral,"['queria', 'falar', 'uma', 'coisa', 'sou', 'negro', 'torço', 'pro', 'já', 'representei', 'glu', 'pelo', 'fanáticos', 'já', 'gravei', 'comercial', 'vídeo', 'em', 'laranjeiras', 'meu', 'maior', 'ídolo', 'é', 'assis', 'um', 'cara', 'negro', 'tbm', 'acho', 'uma', 'idiotice', 'sem', 'igual', 'postar', 'isso', 'essa', 'menina', 'é', 'uma', 'vergonha', 'jornalista']"
